Statistik_Code,Statistik_Label,Zeit_Code,Zeit_Label,Zeit,1_Merkmal_Code,1_Merkmal_Label,1_Auspraegung_Code,1_Auspraegung_Label,2_Merkmal_Code,2_Merkmal_Label,2_Auspraegung_Code,2_Auspraegung_Label,3_Merkmal_Code,3_Merkmal_Label,3_Auspraegung_Code,3_Auspraegung_Label,BEV027__Auslaender__Anzahl
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST158,Schweiz,5335
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST164,Tschechien,5340
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,,Insgesamt,284780
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST124,Belgien,1340
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,220
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,4140
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,3680
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST151,Österreich,2600
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST152,Polen,23700
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,675
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,770
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,,Insgesamt,247450
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST124,Belgien,1265
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,280
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,4125
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,3050
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST151,Österreich,2615
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST152,Polen,20660
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,860
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,1065
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,,Insgesamt,532230
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST124,Belgien,2610
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST126,Dänemark,495
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST129,Frankreich,8265
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST148,Niederlande,6730
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST151,Österreich,5210
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST152,Polen,44360
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST158,Schweiz,1540
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,07,Rheinland-Pfalz,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST164,Tschechien,1835
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,,Insgesamt,71075
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST124,Belgien,210
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,45
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,3110
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,360
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST151,Österreich,525
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST152,Polen,2835
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,140
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,130
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,,Insgesamt,63275
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST124,Belgien,220
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,40
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,3680
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,280
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST151,Österreich,490
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST152,Polen,2945
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,175
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,160
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,,Insgesamt,134350
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST124,Belgien,430
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST126,Dänemark,85
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST129,Frankreich,6790
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST148,Niederlande,640
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST151,Österreich,1015
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST152,Polen,5780
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST158,Schweiz,315
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,10,Saarland,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST164,Tschechien,290
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,,Insgesamt,141515
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST124,Belgien,225
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,95
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,955
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,725
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST151,Österreich,1100
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST152,Polen,12875
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,405
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,3625
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,,Insgesamt,102900
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST124,Belgien,140
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,75
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,870
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,380
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST151,Österreich,820
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST152,Polen,9165
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,395
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,4530
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,,Insgesamt,244415
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST124,Belgien,360
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST126,Dänemark,170
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST129,Frankreich,1830
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST148,Niederlande,1105
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST151,Österreich,1915
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST152,Polen,22040
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST158,Schweiz,795
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,14,Sachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST164,Tschechien,8155
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,,Insgesamt,74650
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST124,Belgien,85
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,35
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,220
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,535
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST151,Österreich,390
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST152,Polen,7605
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,130
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,405
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,,Insgesamt,53020
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST124,Belgien,55
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,30
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,205
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,260
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST151,Österreich,280
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST152,Polen,4620
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,140
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,455
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,,Insgesamt,127670
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST124,Belgien,140
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST126,Dänemark,65
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST129,Frankreich,425
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST148,Niederlande,795
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST151,Österreich,670
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST152,Polen,12225
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST158,Schweiz,265
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,15,Sachsen-Anhalt,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST164,Tschechien,855
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,,Insgesamt,153980
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST124,Belgien,225
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,3340
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,795
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,1280
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST151,Österreich,1510
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST152,Polen,15820
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,485
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,210
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,,Insgesamt,132295
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST124,Belgien,210
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,3680
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,985
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,965
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST151,Österreich,1610
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST152,Polen,13580
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,625
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,355
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,,Insgesamt,286270
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST124,Belgien,440
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST126,Dänemark,7020
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST129,Frankreich,1780
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST148,Niederlande,2245
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST151,Österreich,3120
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST152,Polen,29395
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,01,Schleswig-Holstein,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST158,Schweiz,1110
